object_id,category,mesh_obj,point_cloud,input_image
lizard_015,lizard,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/lizard/lizard_015/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/lizard/lizard_015/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/lizard/lizard_015/image.png
lizard_017,lizard,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/lizard/lizard_017/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/lizard/lizard_017/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/lizard/lizard_017/image.png
marker_002,marker,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/marker/marker_002/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/marker/marker_002/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/marker/marker_002/image.png
marker_007,marker,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/marker/marker_007/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/marker/marker_007/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/marker/marker_007/image.png
marker_010,marker,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/marker/marker_010/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/marker/marker_010/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/marker/marker_010/image.png
marker_018,marker,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/marker/marker_018/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/marker/marker_018/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/marker/marker_018/image.png
microwave_001,microwave,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/microwave/microwave_001/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/microwave/microwave_001/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/microwave/microwave_001/image.png
microwave_010,microwave,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/microwave/microwave_010/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/microwave/microwave_010/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/microwave/microwave_010/image.png
microwave_014,microwave,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/microwave/microwave_014/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/microwave/microwave_014/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/microwave/microwave_014/image.png
microwave_017,microwave,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/microwave/microwave_017/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/microwave/microwave_017/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/microwave/microwave_017/image.png
monitor_031,monitor,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/monitor/monitor_031/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/monitor/monitor_031/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/monitor/monitor_031/image.png
monitor_033,monitor,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/monitor/monitor_033/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/monitor/monitor_033/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/monitor/monitor_033/image.png
monitor_038,monitor,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/monitor/monitor_038/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/monitor/monitor_038/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/monitor/monitor_038/image.png
monitor_056,monitor,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/monitor/monitor_056/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/monitor/monitor_056/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/monitor/monitor_056/image.png
monkey_000,monkey,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/monkey/monkey_000/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/monkey/monkey_000/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/monkey/monkey_000/image.png
monkey_002,monkey,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/monkey/monkey_002/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/monkey/monkey_002/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/monkey/monkey_002/image.png
monkey_005,monkey,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/monkey/monkey_005/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/monkey/monkey_005/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/monkey/monkey_005/image.png
monkey_008,monkey,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/monkey/monkey_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/monkey/monkey_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/monkey/monkey_008/image.png
motorcycle_002,motorcycle,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/motorcycle/motorcycle_002/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/motorcycle/motorcycle_002/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/motorcycle/motorcycle_002/image.png
motorcycle_003,motorcycle,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/motorcycle/motorcycle_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/motorcycle/motorcycle_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/motorcycle/motorcycle_003/image.png
motorcycle_009,motorcycle,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/motorcycle/motorcycle_009/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/motorcycle/motorcycle_009/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/motorcycle/motorcycle_009/image.png
motorcycle_010,motorcycle,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/motorcycle/motorcycle_010/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/motorcycle/motorcycle_010/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/motorcycle/motorcycle_010/image.png
mouse_003,mouse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mouse/mouse_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mouse/mouse_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mouse/mouse_003/image.png
mouse_007,mouse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mouse/mouse_007/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mouse/mouse_007/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mouse/mouse_007/image.png
mouse_012,mouse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mouse/mouse_012/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mouse/mouse_012/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mouse/mouse_012/image.png
mouse_018,mouse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mouse/mouse_018/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mouse/mouse_018/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mouse/mouse_018/image.png
mug_005,mug,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mug/mug_005/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mug/mug_005/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mug/mug_005/image.png
mug_010,mug,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mug/mug_010/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mug/mug_010/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mug/mug_010/image.png
mug_053,mug,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mug/mug_053/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mug/mug_053/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mug/mug_053/image.png
mug_080,mug,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mug/mug_080/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mug/mug_080/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mug/mug_080/image.png
mushroom_007,mushroom,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mushroom/mushroom_007/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mushroom/mushroom_007/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mushroom/mushroom_007/image.png
mushroom_011,mushroom,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mushroom/mushroom_011/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mushroom/mushroom_011/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mushroom/mushroom_011/image.png
mushroom_017,mushroom,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mushroom/mushroom_017/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mushroom/mushroom_017/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mushroom/mushroom_017/image.png
mushroom_019,mushroom,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/mushroom/mushroom_019/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/mushroom/mushroom_019/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/mushroom/mushroom_019/image.png
octopus_007,octopus,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/octopus/octopus_007/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/octopus/octopus_007/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/octopus/octopus_007/image.png
octopus_008,octopus,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/octopus/octopus_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/octopus/octopus_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/octopus/octopus_008/image.png
octopus_021,octopus,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/octopus/octopus_021/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/octopus/octopus_021/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/octopus/octopus_021/image.png
octopus_022,octopus,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/octopus/octopus_022/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/octopus/octopus_022/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/octopus/octopus_022/image.png
orange_004,orange,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/orange/orange_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/orange/orange_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/orange/orange_004/image.png
orange_014,orange,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/orange/orange_014/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/orange/orange_014/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/orange/orange_014/image.png
orange_022,orange,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/orange/orange_022/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/orange/orange_022/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/orange/orange_022/image.png
orange_023,orange,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/orange/orange_023/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/orange/orange_023/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/orange/orange_023/image.png
panda_000,panda,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/panda/panda_000/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/panda/panda_000/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/panda/panda_000/image.png
panda_003,panda,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/panda/panda_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/panda/panda_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/panda/panda_003/image.png
panda_013,panda,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/panda/panda_013/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/panda/panda_013/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/panda/panda_013/image.png
panda_017,panda,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/panda/panda_017/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/panda/panda_017/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/panda/panda_017/image.png
pc_mouse_001,pc_mouse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pc_mouse/pc_mouse_001/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pc_mouse/pc_mouse_001/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pc_mouse/pc_mouse_001/image.png
pc_mouse_008,pc_mouse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pc_mouse/pc_mouse_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pc_mouse/pc_mouse_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pc_mouse/pc_mouse_008/image.png
pc_mouse_012,pc_mouse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pc_mouse/pc_mouse_012/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pc_mouse/pc_mouse_012/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pc_mouse/pc_mouse_012/image.png
pc_mouse_014,pc_mouse,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pc_mouse/pc_mouse_014/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pc_mouse/pc_mouse_014/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pc_mouse/pc_mouse_014/image.png
pear_002,pear,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pear/pear_002/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pear/pear_002/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pear/pear_002/image.png
pear_005,pear,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pear/pear_005/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pear/pear_005/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pear/pear_005/image.png
pear_006,pear,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pear/pear_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pear/pear_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pear/pear_006/image.png
pear_016,pear,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pear/pear_016/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pear/pear_016/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pear/pear_016/image.png
pen_004,pen,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pen/pen_004/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pen/pen_004/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pen/pen_004/image.png
pen_010,pen,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pen/pen_010/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pen/pen_010/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pen/pen_010/image.png
pen_016,pen,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pen/pen_016/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pen/pen_016/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pen/pen_016/image.png
pen_024,pen,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pen/pen_024/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pen/pen_024/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pen/pen_024/image.png
pencil_023,pencil,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pencil/pencil_023/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pencil/pencil_023/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pencil/pencil_023/image.png
pencil_032,pencil,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pencil/pencil_032/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pencil/pencil_032/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pencil/pencil_032/image.png
pencil_038,pencil,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pencil/pencil_038/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pencil/pencil_038/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pencil/pencil_038/image.png
pencil_049,pencil,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pencil/pencil_049/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pencil/pencil_049/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pencil/pencil_049/image.png
penguin_000,penguin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/penguin/penguin_000/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/penguin/penguin_000/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/penguin/penguin_000/image.png
penguin_033,penguin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/penguin/penguin_033/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/penguin/penguin_033/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/penguin/penguin_033/image.png
penguin_041,penguin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/penguin/penguin_041/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/penguin/penguin_041/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/penguin/penguin_041/image.png
penguin_051,penguin,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/penguin/penguin_051/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/penguin/penguin_051/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/penguin/penguin_051/image.png
phone_003,phone,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/phone/phone_003/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/phone/phone_003/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/phone/phone_003/image.png
phone_009,phone,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/phone/phone_009/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/phone/phone_009/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/phone/phone_009/image.png
phone_017,phone,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/phone/phone_017/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/phone/phone_017/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/phone/phone_017/image.png
phone_021,phone,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/phone/phone_021/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/phone/phone_021/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/phone/phone_021/image.png
piano_006,piano,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/piano/piano_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/piano/piano_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/piano/piano_006/image.png
piano_007,piano,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/piano/piano_007/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/piano/piano_007/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/piano/piano_007/image.png
piano_009,piano,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/piano/piano_009/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/piano/piano_009/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/piano/piano_009/image.png
piano_016,piano,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/piano/piano_016/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/piano/piano_016/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/piano/piano_016/image.png
pig_014,pig,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pig/pig_014/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pig/pig_014/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pig/pig_014/image.png
pig_018,pig,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pig/pig_018/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pig/pig_018/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pig/pig_018/image.png
pig_022,pig,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pig/pig_022/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pig/pig_022/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pig/pig_022/image.png
pig_040,pig,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pig/pig_040/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pig/pig_040/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pig/pig_040/image.png
pizza_006,pizza,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pizza/pizza_006/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pizza/pizza_006/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pizza/pizza_006/image.png
pizza_008,pizza,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pizza/pizza_008/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pizza/pizza_008/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pizza/pizza_008/image.png
pizza_020,pizza,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_obj_files/pizza/pizza_020/mesh.obj,/gs/fs/tga-koike-shanda2/sk/data/toys4k/official/toys4k_point_clouds/pizza/pizza_020/pc10K.npz,/gs/fs/tga-koike-shanda2/sk/data/toys4k/renders/512/pizza/pizza_020/image.png
